launch_day,has_twitter,has_website,market_cap_decile,description_bin,treated_n,treated_graduation_mean,control_n,control_graduation_mean,att_cell
2026-05-19,0,0,2,short,3,0.0,165.0,0.0,0.0
2026-05-19,0,0,2,very_long,1,0.0,56.0,0.0,0.0
2026-05-19,0,0,2,zero,3,0.3333333333333333,380.0,0.0,0.3333333333333333
2026-05-19,0,0,4,zero,1,0.0,91.0,0.0,0.0
2026-05-19,0,0,5,long,1,0.0,32.0,0.0,0.0
2026-05-19,0,0,5,medium,1,0.0,105.0,0.0,0.0
2026-05-19,0,0,5,short,1,0.0,89.0,0.0,0.0
2026-05-19,0,0,5,zero,3,0.6666666666666666,191.0,0.0,0.6666666666666666
2026-05-19,0,0,6,long,2,0.0,46.0,0.0,0.0
2026-05-19,0,0,6,medium,1,0.0,120.0,0.0,0.0
2026-05-19,0,0,6,short,2,0.5,77.0,0.0,0.5
2026-05-19,0,0,6,zero,1,0.0,204.0,0.0,0.0
2026-05-19,0,0,7,medium,3,0.0,109.0,0.0,0.0
2026-05-19,0,0,7,short,2,0.0,97.0,0.0,0.0
2026-05-19,0,0,7,zero,2,0.0,226.0,0.0,0.0
2026-05-19,0,0,8,medium,4,0.0,87.0,0.0,0.0
2026-05-19,0,0,8,zero,2,0.0,252.0,0.003968253968253968,-0.003968253968253968
2026-05-19,0,0,9,long,2,0.0,50.0,0.02,-0.02
2026-05-19,0,0,9,short,7,0.0,208.0,0.0,0.0
2026-05-19,0,0,9,zero,5,0.2,531.0,0.018832391713747645,0.18116760828625236
2026-05-19,0,1,0,long,1,0.0,1.0,0.0,0.0
2026-05-19,0,1,2,medium,2,0.0,69.0,0.0,0.0
2026-05-19,0,1,5,very_long,1,0.0,9.0,0.0,0.0
2026-05-19,0,1,6,long,5,0.0,11.0,0.0,0.0
2026-05-19,0,1,6,short,1,0.0,14.0,0.0,0.0
2026-05-19,0,1,6,zero,1,0.0,51.0,0.0,0.0
2026-05-19,0,1,7,long,5,0.0,11.0,0.0,0.0
2026-05-19,0,1,7,medium,1,0.0,33.0,0.0,0.0
2026-05-19,0,1,7,very_long,1,0.0,17.0,0.0,0.0
2026-05-19,0,1,7,zero,1,0.0,60.0,0.0,0.0
2026-05-19,0,1,8,long,15,0.0,1.0,0.0,0.0
2026-05-19,0,1,8,very_long,3,0.0,9.0,0.0,0.0
2026-05-19,0,1,9,long,3,0.0,2.0,0.5,-0.5
2026-05-19,0,1,9,short,1,1.0,10.0,0.0,1.0
2026-05-19,0,1,9,very_long,2,0.0,14.0,0.0,0.0
2026-05-19,1,0,0,long,4,0.0,3.0,0.0,0.0
2026-05-19,1,0,0,short,1,0.0,8.0,0.0,0.0
2026-05-19,1,0,1,very_long,1,0.0,9.0,0.0,0.0
2026-05-19,1,0,2,medium,2,0.0,660.0,0.0015151515151515152,-0.0015151515151515152
2026-05-19,1,0,2,short,4,0.0,77.0,0.0,0.0
2026-05-19,1,0,2,very_long,3,0.0,30.0,0.0,0.0
2026-05-19,1,0,4,long,3,0.0,9.0,0.0,0.0
2026-05-19,1,0,5,long,2,0.0,32.0,0.0,0.0
2026-05-19,1,0,5,medium,2,0.0,441.0,0.0,0.0
2026-05-19,1,0,5,short,1,0.0,88.0,0.0,0.0
2026-05-19,1,0,5,very_long,1,0.0,14.0,0.0,0.0
2026-05-19,1,0,5,zero,4,0.0,870.0,0.0,0.0
2026-05-19,1,0,6,long,2,0.0,30.0,0.0,0.0
2026-05-19,1,0,6,medium,1,0.0,264.0,0.003787878787878788,-0.003787878787878788
2026-05-19,1,0,6,short,1,0.0,113.0,0.0,0.0
2026-05-19,1,0,6,very_long,1,0.0,27.0,0.0,0.0
2026-05-19,1,0,6,zero,2,0.0,880.0,0.0,0.0
2026-05-19,1,0,7,long,5,0.0,36.0,0.0,0.0
2026-05-19,1,0,7,medium,3,0.0,247.0,0.0,0.0
2026-05-19,1,0,7,short,1,0.0,73.0,0.0,0.0
2026-05-19,1,0,7,very_long,2,0.0,22.0,0.0,0.0
2026-05-19,1,0,7,zero,3,0.0,548.0,0.0,0.0
2026-05-19,1,0,8,long,3,0.0,18.0,0.0,0.0
2026-05-19,1,0,8,medium,3,0.0,238.0,0.0,0.0
2026-05-19,1,0,8,short,3,0.0,116.0,0.0,0.0
2026-05-19,1,0,8,zero,4,0.0,662.0,0.0,0.0
2026-05-19,1,0,9,long,1,1.0,17.0,0.0,1.0
2026-05-19,1,0,9,short,13,0.0,73.0,0.0684931506849315,-0.0684931506849315
2026-05-19,1,0,9,zero,4,0.0,320.0,0.0125,-0.0125
2026-05-19,1,1,0,medium,4,0.0,49.0,0.0,0.0
2026-05-19,1,1,0,short,1,0.0,15.0,0.0,0.0
2026-05-19,1,1,0,very_long,2,0.0,4.0,0.0,0.0
2026-05-19,1,1,1,long,4,0.0,11.0,0.0,0.0
2026-05-19,1,1,1,medium,2,0.0,71.0,0.0,0.0
2026-05-19,1,1,1,short,1,0.0,24.0,0.0,0.0
2026-05-19,1,1,1,very_long,4,0.0,5.0,0.0,0.0
2026-05-19,1,1,1,zero,2,0.0,25.0,0.0,0.0
2026-05-19,1,1,2,long,9,0.0,32.0,0.0,0.0
2026-05-19,1,1,2,medium,84,0.023809523809523808,747.0,0.0013386880856760374,0.02247083572384777
2026-05-19,1,1,2,short,5,0.0,68.0,0.0,0.0
2026-05-19,1,1,2,very_long,4,0.0,41.0,0.024390243902439025,-0.024390243902439025
2026-05-19,1,1,2,zero,4,0.0,1029.0,0.0,0.0
2026-05-19,1,1,4,long,4,0.0,10.0,0.0,0.0
2026-05-19,1,1,4,short,6,0.0,23.0,0.0,0.0
2026-05-19,1,1,4,very_long,1,0.0,2.0,0.0,0.0
2026-05-19,1,1,5,long,10,0.0,36.0,0.0,0.0
2026-05-19,1,1,5,medium,49,0.0,437.0,0.0,0.0
2026-05-19,1,1,5,short,20,0.0,85.0,0.0,0.0
2026-05-19,1,1,5,very_long,4,0.0,21.0,0.0,0.0
2026-05-19,1,1,5,zero,6,0.0,674.0,0.0,0.0
2026-05-19,1,1,6,long,15,0.0,58.0,0.0,0.0
2026-05-19,1,1,6,medium,13,0.0,295.0,0.0,0.0
2026-05-19,1,1,6,short,7,0.0,75.0,0.0,0.0
2026-05-19,1,1,6,very_long,10,0.0,20.0,0.0,0.0
2026-05-19,1,1,6,zero,4,0.0,515.0,0.0,0.0
2026-05-19,1,1,7,long,15,0.0,80.0,0.0,0.0
2026-05-19,1,1,7,medium,14,0.0,302.0,0.0,0.0
2026-05-19,1,1,7,short,6,0.0,59.0,0.0,0.0
2026-05-19,1,1,7,very_long,11,0.0,34.0,0.0,0.0
2026-05-19,1,1,7,zero,7,0.0,450.0,0.0022222222222222222,-0.0022222222222222222
2026-05-19,1,1,8,long,8,0.125,47.0,0.0,0.125
2026-05-19,1,1,8,medium,12,0.0,327.0,0.0,0.0
2026-05-19,1,1,8,short,4,0.0,63.0,0.0,0.0
2026-05-19,1,1,8,very_long,6,0.0,41.0,0.0,0.0
2026-05-19,1,1,8,zero,3,0.0,652.0,0.0,0.0
2026-05-19,1,1,9,long,24,0.20833333333333334,36.0,0.027777777777777776,0.18055555555555558
2026-05-19,1,1,9,medium,14,0.14285714285714285,224.0,0.03125,0.11160714285714285
2026-05-19,1,1,9,very_long,11,0.0,32.0,0.03125,-0.03125
2026-05-19,1,1,9,zero,1,0.0,363.0,0.01928374655647383,-0.01928374655647383
2026-05-20,0,0,2,long,2,0.0,118.0,0.00847457627118644,-0.00847457627118644
2026-05-20,0,0,2,medium,2,0.0,213.0,0.0,0.0
2026-05-20,0,0,2,zero,1,0.0,442.0,0.0,0.0
2026-05-20,0,0,4,short,1,0.0,33.0,0.0,0.0
2026-05-20,0,0,5,medium,1,0.0,91.0,0.0,0.0
2026-05-20,0,0,5,short,1,0.0,62.0,0.0,0.0
2026-05-20,0,0,6,medium,3,0.0,89.0,0.0,0.0
2026-05-20,0,0,6,short,2,0.0,69.0,0.0,0.0
2026-05-20,0,0,6,very_long,2,0.0,34.0,0.0,0.0
2026-05-20,0,0,6,zero,3,0.0,169.0,0.0,0.0
2026-05-20,0,0,7,long,2,0.0,52.0,0.0,0.0
2026-05-20,0,0,7,medium,4,0.0,95.0,0.0,0.0
2026-05-20,0,0,7,short,2,0.0,123.0,0.0,0.0
2026-05-20,0,0,7,zero,3,0.0,244.0,0.0,0.0
2026-05-20,0,0,8,long,1,0.0,32.0,0.0,0.0
2026-05-20,0,0,8,medium,3,0.0,90.0,0.0,0.0
2026-05-20,0,0,8,short,2,0.0,153.0,0.0,0.0
2026-05-20,0,0,8,very_long,2,0.0,24.0,0.0,0.0
2026-05-20,0,0,9,short,22,0.045454545454545456,351.0,0.0,0.045454545454545456
2026-05-20,0,0,9,very_long,1,0.0,63.0,0.0,0.0
2026-05-20,0,0,9,zero,3,0.0,606.0,0.0049504950495049506,-0.0049504950495049506
2026-05-20,0,1,0,zero,1,0.0,32.0,0.0,0.0
2026-05-20,0,1,1,zero,3,0.0,39.0,0.0,0.0
2026-05-20,0,1,2,very_long,3,0.0,22.0,0.0,0.0
2026-05-20,0,1,2,zero,1,0.0,70.0,0.0,0.0
2026-05-20,0,1,4,zero,1,0.0,47.0,0.0,0.0
2026-05-20,0,1,5,medium,2,0.0,32.0,0.0,0.0
2026-05-20,0,1,5,short,1,0.0,4.0,0.0,0.0
2026-05-20,0,1,5,very_long,1,0.0,13.0,0.0,0.0
2026-05-20,0,1,5,zero,3,0.0,45.0,0.0,0.0
2026-05-20,0,1,6,long,3,0.0,8.0,0.0,0.0
2026-05-20,0,1,6,medium,1,0.0,24.0,0.0,0.0
2026-05-20,0,1,6,very_long,1,0.0,13.0,0.0,0.0
2026-05-20,0,1,7,long,1,0.0,20.0,0.0,0.0
2026-05-20,0,1,7,medium,1,0.0,29.0,0.0,0.0
2026-05-20,0,1,7,very_long,2,0.0,19.0,0.0,0.0
2026-05-20,0,1,7,zero,2,0.0,41.0,0.0,0.0
2026-05-20,0,1,8,long,18,0.0,16.0,0.0,0.0
2026-05-20,0,1,8,medium,1,0.0,19.0,0.0,0.0
2026-05-20,0,1,8,very_long,6,0.0,16.0,0.0,0.0
2026-05-20,0,1,9,long,5,0.0,2.0,0.0,0.0
2026-05-20,0,1,9,very_long,1,0.0,21.0,0.0,0.0
2026-05-20,1,0,0,long,1,0.0,7.0,0.0,0.0
2026-05-20,1,0,0,medium,1,0.0,25.0,0.0,0.0
2026-05-20,1,0,0,short,2,0.0,13.0,0.0,0.0
2026-05-20,1,0,0,zero,1,0.0,45.0,0.0,0.0
2026-05-20,1,0,1,medium,2,0.0,38.0,0.0,0.0
2026-05-20,1,0,1,short,1,0.0,12.0,0.0,0.0
2026-05-20,1,0,1,zero,3,0.0,38.0,0.0,0.0
2026-05-20,1,0,2,long,4,0.0,48.0,0.0,0.0
2026-05-20,1,0,2,medium,1,0.0,562.0,0.0017793594306049821,-0.0017793594306049821
2026-05-20,1,0,2,very_long,2,0.0,19.0,0.0,0.0
2026-05-20,1,0,2,zero,1,0.0,787.0,0.0063532401524777635,-0.0063532401524777635
2026-05-20,1,0,5,long,1,0.0,32.0,0.0,0.0
2026-05-20,1,0,5,medium,2,0.0,364.0,0.0,0.0
2026-05-20,1,0,5,short,1,0.0,98.0,0.0,0.0
2026-05-20,1,0,5,zero,3,0.0,645.0,0.0,0.0
2026-05-20,1,0,6,long,3,0.0,30.0,0.0,0.0
2026-05-20,1,0,6,medium,4,0.0,176.0,0.0,0.0
2026-05-20,1,0,6,very_long,3,0.0,24.0,0.0,0.0
2026-05-20,1,0,6,zero,1,0.0,508.0,0.0,0.0
2026-05-20,1,0,7,long,6,0.0,46.0,0.0,0.0
2026-05-20,1,0,7,medium,10,0.0,165.0,0.0,0.0
2026-05-20,1,0,7,short,1,0.0,58.0,0.0,0.0
2026-05-20,1,0,7,very_long,2,0.0,32.0,0.0,0.0
2026-05-20,1,0,8,long,3,0.0,30.0,0.0,0.0
2026-05-20,1,0,8,medium,5,0.0,198.0,0.0,0.0
2026-05-20,1,0,8,short,3,0.0,93.0,0.0,0.0
2026-05-20,1,0,8,very_long,1,0.0,13.0,0.0,0.0
2026-05-20,1,0,8,zero,2,0.0,559.0,0.0,0.0
2026-05-20,1,0,9,long,2,0.0,12.0,0.08333333333333333,-0.08333333333333333
2026-05-20,1,0,9,medium,2,0.0,114.0,0.017543859649122806,-0.017543859649122806
2026-05-20,1,0,9,zero,2,0.0,285.0,0.007017543859649123,-0.007017543859649123
2026-05-20,1,1,0,long,1,0.0,6.0,0.0,0.0
2026-05-20,1,1,0,medium,2,0.0,36.0,0.0,0.0
2026-05-20,1,1,0,short,7,0.0,6.0,0.0,0.0
2026-05-20,1,1,0,very_long,2,0.0,8.0,0.0,0.0
2026-05-20,1,1,0,zero,3,0.0,46.0,0.0,0.0
2026-05-20,1,1,1,long,4,0.0,4.0,0.0,0.0
2026-05-20,1,1,1,medium,4,0.0,68.0,0.0,0.0
2026-05-20,1,1,1,short,2,0.0,4.0,0.0,0.0
2026-05-20,1,1,1,very_long,5,0.0,6.0,0.0,0.0
2026-05-20,1,1,1,zero,6,0.0,44.0,0.0,0.0
2026-05-20,1,1,2,long,6,0.0,27.0,0.0,0.0
2026-05-20,1,1,2,medium,106,0.0,966.0,0.0,0.0
2026-05-20,1,1,2,short,8,0.0,30.0,0.0,0.0
2026-05-20,1,1,2,very_long,18,0.0,31.0,0.0,0.0
2026-05-20,1,1,2,zero,14,0.0,778.0,0.0,0.0
2026-05-20,1,1,4,long,2,0.0,23.0,0.0,0.0
2026-05-20,1,1,4,medium,5,0.0,1022.0,0.0,0.0
2026-05-20,1,1,4,short,1,0.0,54.0,0.0,0.0
2026-05-20,1,1,4,zero,24,0.0,697.0,0.0,0.0
2026-05-20,1,1,5,long,5,0.2,51.0,0.0,0.2
2026-05-20,1,1,5,medium,52,0.0,490.0,0.0020408163265306124,-0.0020408163265306124
2026-05-20,1,1,5,short,3,0.0,64.0,0.0,0.0
2026-05-20,1,1,5,very_long,18,0.0,30.0,0.0,0.0
2026-05-20,1,1,5,zero,6,0.0,552.0,0.0,0.0
2026-05-20,1,1,6,long,10,0.0,48.0,0.0,0.0
2026-05-20,1,1,6,medium,13,0.0,258.0,0.0,0.0
2026-05-20,1,1,6,short,2,0.0,46.0,0.0,0.0
2026-05-20,1,1,6,very_long,8,0.0,27.0,0.0,0.0
2026-05-20,1,1,6,zero,8,0.0,399.0,0.0,0.0
2026-05-20,1,1,7,long,16,0.0,86.0,0.0,0.0
2026-05-20,1,1,7,medium,14,0.0,266.0,0.0,0.0
2026-05-20,1,1,7,short,5,0.0,57.0,0.0,0.0
2026-05-20,1,1,7,very_long,14,0.0,34.0,0.0,0.0
2026-05-20,1,1,7,zero,11,0.0,407.0,0.0,0.0
2026-05-20,1,1,8,long,18,0.0,64.0,0.015625,-0.015625
2026-05-20,1,1,8,medium,7,0.0,323.0,0.0,0.0
2026-05-20,1,1,8,short,3,0.0,77.0,0.0,0.0
2026-05-20,1,1,8,very_long,17,0.0,29.0,0.0,0.0
2026-05-20,1,1,8,zero,4,0.0,671.0,0.0,0.0
2026-05-20,1,1,9,long,18,0.16666666666666666,48.0,0.020833333333333332,0.14583333333333331
2026-05-20,1,1,9,medium,16,0.0625,241.0,0.024896265560165973,0.03760373443983403
2026-05-20,1,1,9,short,9,0.0,53.0,0.0,0.0
2026-05-20,1,1,9,very_long,7,0.0,31.0,0.0,0.0
2026-05-20,1,1,9,zero,3,0.0,408.0,0.012254901960784314,-0.012254901960784314
2026-05-21,0,0,0,long,1,0.0,42.0,0.0,0.0
2026-05-21,0,0,0,zero,5,0.0,1188.0,0.0,0.0
2026-05-21,0,0,1,very_long,1,0.0,101.0,0.0,0.0
2026-05-21,0,0,1,zero,1,0.0,1892.0,0.0005285412262156448,-0.0005285412262156448
2026-05-21,0,0,2,long,3,0.0,146.0,0.0136986301369863,-0.0136986301369863
2026-05-21,0,0,2,medium,5,0.0,332.0,0.0,0.0
2026-05-21,0,0,2,very_long,9,0.0,134.0,0.0,0.0
2026-05-21,0,0,2,zero,8,0.0,1527.0,0.0,0.0
2026-05-21,0,0,5,long,1,0.0,65.0,0.015384615384615385,-0.015384615384615385
2026-05-21,0,0,5,medium,1,0.0,105.0,0.0,0.0
2026-05-21,0,0,5,short,1,0.0,101.0,0.0,0.0
2026-05-21,0,0,5,very_long,2,0.0,38.0,0.0,0.0
2026-05-21,0,0,5,zero,1,0.0,201.0,0.0,0.0
2026-05-21,0,0,6,long,2,0.0,45.0,0.0,0.0
2026-05-21,0,0,6,medium,2,0.0,88.0,0.0,0.0
2026-05-21,0,0,6,short,2,0.0,78.0,0.0,0.0
2026-05-21,0,0,6,very_long,3,0.0,35.0,0.0,0.0
2026-05-21,0,0,6,zero,4,0.0,184.0,0.0,0.0
2026-05-21,0,0,7,long,2,0.0,40.0,0.0,0.0
2026-05-21,0,0,7,medium,4,0.0,102.0,0.0,0.0
2026-05-21,0,0,7,short,1,0.0,84.0,0.0,0.0
2026-05-21,0,0,7,very_long,3,0.0,45.0,0.0,0.0
2026-05-21,0,0,7,zero,5,0.0,319.0,0.0,0.0
2026-05-21,0,0,8,medium,1,0.0,79.0,0.0,0.0
2026-05-21,0,0,8,short,1,0.0,126.0,0.0,0.0
2026-05-21,0,0,8,very_long,2,0.0,25.0,0.0,0.0
2026-05-21,0,0,8,zero,5,0.0,496.0,0.0,0.0
2026-05-21,0,0,9,short,10,0.0,307.0,0.0,0.0
2026-05-21,0,0,9,very_long,1,0.0,72.0,0.027777777777777776,-0.027777777777777776
2026-05-21,0,0,9,zero,7,0.0,1080.0,0.007407407407407408,-0.007407407407407408
2026-05-21,0,1,0,very_long,1,0.0,13.0,0.0,0.0
2026-05-21,0,1,2,long,2,0.0,23.0,0.0,0.0
2026-05-21,0,1,2,zero,3,0.0,162.0,0.0,0.0
2026-05-21,0,1,4,medium,1,0.0,56.0,0.0,0.0
2026-05-21,0,1,4,zero,2,0.0,49.0,0.0,0.0
2026-05-21,0,1,5,long,1,0.0,8.0,0.0,0.0
2026-05-21,0,1,5,medium,1,0.0,19.0,0.0,0.0
2026-05-21,0,1,6,long,2,0.0,8.0,0.0,0.0
2026-05-21,0,1,6,medium,1,0.0,14.0,0.0,0.0
2026-05-21,0,1,6,very_long,6,0.0,9.0,0.0,0.0
2026-05-21,0,1,6,zero,1,0.0,21.0,0.0,0.0
2026-05-21,0,1,7,long,3,0.0,11.0,0.0,0.0
2026-05-21,0,1,7,medium,1,0.0,21.0,0.0,0.0
2026-05-21,0,1,7,short,1,0.0,22.0,0.0,0.0
2026-05-21,0,1,8,long,5,0.0,7.0,0.0,0.0
2026-05-21,0,1,8,short,1,0.0,13.0,0.0,0.0
2026-05-21,0,1,8,very_long,7,0.0,9.0,0.0,0.0
2026-05-21,0,1,9,long,6,0.0,4.0,0.0,0.0
2026-05-21,0,1,9,short,4,0.0,5.0,0.0,0.0
2026-05-21,0,1,9,very_long,5,0.0,11.0,0.0,0.0
2026-05-21,0,1,9,zero,1,0.0,45.0,0.0,0.0
2026-05-21,1,0,0,long,3,0.0,19.0,0.0,0.0
2026-05-21,1,0,0,medium,2,0.0,219.0,0.0,0.0
2026-05-21,1,0,0,short,3,0.0,96.0,0.0,0.0
2026-05-21,1,0,0,very_long,1,0.0,17.0,0.0,0.0
2026-05-21,1,0,1,very_long,1,0.0,10.0,0.0,0.0
2026-05-21,1,0,1,zero,3,0.0,56.0,0.0,0.0
2026-05-21,1,0,2,long,5,0.0,48.0,0.0,0.0
2026-05-21,1,0,2,medium,1,0.0,801.0,0.0,0.0
2026-05-21,1,0,2,short,1,0.0,66.0,0.0,0.0
2026-05-21,1,0,2,very_long,4,0.0,32.0,0.0,0.0
2026-05-21,1,0,2,zero,3,0.0,838.0,0.003579952267303103,-0.003579952267303103
2026-05-21,1,0,4,medium,4,0.0,500.0,0.0,0.0
2026-05-21,1,0,4,zero,1,0.0,627.0,0.0,0.0
2026-05-21,1,0,5,medium,2,0.0,282.0,0.0,0.0
2026-05-21,1,0,5,short,1,0.0,75.0,0.0,0.0
2026-05-21,1,0,5,very_long,1,0.0,21.0,0.0,0.0
2026-05-21,1,0,6,long,2,0.0,40.0,0.0,0.0
2026-05-21,1,0,6,medium,3,0.0,121.0,0.0,0.0
2026-05-21,1,0,6,very_long,2,0.0,22.0,0.0,0.0
2026-05-21,1,0,6,zero,1,0.0,301.0,0.0,0.0
2026-05-21,1,0,7,long,5,0.0,36.0,0.0,0.0
2026-05-21,1,0,7,medium,4,0.0,172.0,0.0,0.0
2026-05-21,1,0,7,short,2,0.0,86.0,0.0,0.0
2026-05-21,1,0,7,very_long,10,0.0,26.0,0.0,0.0
2026-05-21,1,0,7,zero,4,0.0,447.0,0.0,0.0
2026-05-21,1,0,8,long,4,0.0,11.0,0.0,0.0
2026-05-21,1,0,8,medium,1,0.0,150.0,0.0,0.0
2026-05-21,1,0,8,short,1,0.0,56.0,0.0,0.0
2026-05-21,1,0,8,very_long,1,0.0,17.0,0.0,0.0
2026-05-21,1,0,8,zero,1,0.0,481.0,0.0,0.0
2026-05-21,1,0,9,medium,4,0.0,96.0,0.010416666666666666,-0.010416666666666666
2026-05-21,1,0,9,short,2,0.0,40.0,0.025,-0.025
2026-05-21,1,0,9,very_long,1,0.0,20.0,0.0,0.0
2026-05-21,1,0,9,zero,5,0.0,235.0,0.01702127659574468,-0.01702127659574468
2026-05-21,1,1,0,long,8,0.0,18.0,0.0,0.0
2026-05-21,1,1,0,medium,8,0.0,109.0,0.0,0.0
2026-05-21,1,1,0,short,3,0.0,39.0,0.0,0.0
2026-05-21,1,1,0,very_long,3,0.0,10.0,0.0,0.0
2026-05-21,1,1,0,zero,13,0.0,463.0,0.0,0.0
2026-05-21,1,1,1,long,4,0.0,13.0,0.0,0.0
2026-05-21,1,1,1,medium,4,0.0,32.0,0.03125,-0.03125
2026-05-21,1,1,1,very_long,7,0.0,5.0,0.0,0.0
2026-05-21,1,1,1,zero,10,0.0,63.0,0.0,0.0
2026-05-21,1,1,2,long,13,0.0,68.0,0.0,0.0
2026-05-21,1,1,2,medium,38,0.0,1131.0,0.0,0.0
2026-05-21,1,1,2,short,3,0.0,44.0,0.0,0.0
2026-05-21,1,1,2,very_long,17,0.0,58.0,0.0,0.0
2026-05-21,1,1,2,zero,24,0.0,680.0,0.0,0.0
2026-05-21,1,1,4,long,1,0.0,21.0,0.0,0.0
2026-05-21,1,1,4,medium,3,0.0,781.0,0.0,0.0
2026-05-21,1,1,4,short,2,0.0,62.0,0.0,0.0
2026-05-21,1,1,4,very_long,1,0.0,6.0,0.0,0.0
2026-05-21,1,1,4,zero,3,0.0,471.0,0.0,0.0
2026-05-21,1,1,5,long,14,0.0,43.0,0.0,0.0
2026-05-21,1,1,5,medium,15,0.06666666666666667,410.0,0.0,0.06666666666666667
2026-05-21,1,1,5,short,3,0.0,40.0,0.0,0.0
2026-05-21,1,1,5,very_long,18,0.0,31.0,0.0,0.0
2026-05-21,1,1,5,zero,4,0.0,489.0,0.0,0.0
2026-05-21,1,1,6,long,6,0.0,52.0,0.0,0.0
2026-05-21,1,1,6,medium,12,0.0,126.0,0.007936507936507936,-0.007936507936507936
2026-05-21,1,1,6,short,2,0.0,21.0,0.0,0.0
2026-05-21,1,1,6,very_long,12,0.0,35.0,0.0,0.0
2026-05-21,1,1,7,long,12,0.0,80.0,0.0,0.0
2026-05-21,1,1,7,medium,12,0.0,240.0,0.0,0.0
2026-05-21,1,1,7,short,7,0.0,61.0,0.0,0.0
2026-05-21,1,1,7,very_long,9,0.0,64.0,0.0,0.0
2026-05-21,1,1,7,zero,3,0.0,365.0,0.0,0.0
2026-05-21,1,1,8,long,14,0.0,43.0,0.0,0.0
2026-05-21,1,1,8,medium,11,0.0,236.0,0.0,0.0
2026-05-21,1,1,8,short,3,0.0,53.0,0.0,0.0
2026-05-21,1,1,8,very_long,24,0.0,64.0,0.0,0.0
2026-05-21,1,1,8,zero,5,0.0,504.0,0.0,0.0
2026-05-21,1,1,9,long,9,0.1111111111111111,32.0,0.0,0.1111111111111111
2026-05-21,1,1,9,medium,17,0.11764705882352941,158.0,0.0,0.11764705882352941
2026-05-21,1,1,9,short,3,0.0,36.0,0.0,0.0
2026-05-21,1,1,9,very_long,3,0.0,24.0,0.0,0.0
2026-05-21,1,1,9,zero,8,0.0,274.0,0.010948905109489052,-0.010948905109489052
2026-05-22,0,0,0,very_long,2,0.0,70.0,0.0,0.0
2026-05-22,0,0,0,zero,3,0.0,948.0,0.0,0.0
2026-05-22,0,0,1,short,1,0.0,568.0,0.0,0.0
2026-05-22,0,0,1,very_long,1,0.0,74.0,0.0,0.0
2026-05-22,0,0,2,long,6,0.0,89.0,0.0,0.0
2026-05-22,0,0,2,medium,3,0.0,234.0,0.0,0.0
2026-05-22,0,0,2,short,1,0.0,197.0,0.0,0.0
2026-05-22,0,0,2,very_long,9,0.0,99.0,0.0,0.0
2026-05-22,0,0,2,zero,13,0.0,855.0,0.0035087719298245615,-0.0035087719298245615
2026-05-22,0,0,4,zero,1,0.0,112.0,0.008928571428571428,-0.008928571428571428
2026-05-22,0,0,5,long,1,0.0,29.0,0.0,0.0
2026-05-22,0,0,5,short,1,0.0,82.0,0.0,0.0
2026-05-22,0,0,6,long,1,0.0,36.0,0.0,0.0
2026-05-22,0,0,6,medium,2,0.0,85.0,0.0,0.0
2026-05-22,0,0,6,short,5,0.0,66.0,0.0,0.0
2026-05-22,0,0,6,very_long,2,0.0,37.0,0.0,0.0
2026-05-22,0,0,6,zero,4,0.0,147.0,0.0,0.0
2026-05-22,0,0,7,long,2,0.0,29.0,0.0,0.0
2026-05-22,0,0,7,medium,2,0.0,111.0,0.0,0.0
2026-05-22,0,0,7,very_long,4,0.0,36.0,0.0,0.0
2026-05-22,0,0,7,zero,14,0.0,216.0,0.0,0.0
2026-05-22,0,0,8,medium,2,0.0,54.0,0.0,0.0
2026-05-22,0,0,8,short,3,0.0,124.0,0.0,0.0
2026-05-22,0,0,8,zero,6,0.0,358.0,0.0,0.0
2026-05-22,0,0,9,medium,2,0.0,107.0,0.018691588785046728,-0.018691588785046728
2026-05-22,0,0,9,short,9,0.1111111111111111,331.0,0.0030211480362537764,0.10808996307485733
2026-05-22,0,0,9,very_long,1,0.0,57.0,0.0,0.0
2026-05-22,0,0,9,zero,18,0.0,699.0,0.001430615164520744,-0.001430615164520744
2026-05-22,0,1,0,long,2,0.0,5.0,0.0,0.0
2026-05-22,0,1,0,very_long,2,0.0,15.0,0.0,0.0
2026-05-22,0,1,1,medium,3,0.0,13.0,0.0,0.0
2026-05-22,0,1,1,short,1,0.0,1.0,0.0,0.0
2026-05-22,0,1,1,very_long,1,0.0,16.0,0.0,0.0
2026-05-22,0,1,2,long,1,0.0,22.0,0.045454545454545456,-0.045454545454545456
2026-05-22,0,1,2,very_long,1,0.0,18.0,0.0,0.0
2026-05-22,0,1,2,zero,2,0.0,58.0,0.017241379310344827,-0.017241379310344827
2026-05-22,0,1,5,very_long,1,0.0,3.0,0.0,0.0
2026-05-22,0,1,6,medium,2,0.0,15.0,0.0,0.0
2026-05-22,0,1,6,short,3,0.0,4.0,0.0,0.0
2026-05-22,0,1,6,very_long,1,0.0,7.0,0.0,0.0
2026-05-22,0,1,7,long,1,0.0,17.0,0.0,0.0
2026-05-22,0,1,7,medium,1,0.0,19.0,0.0,0.0
2026-05-22,0,1,7,short,3,0.0,14.0,0.0,0.0
2026-05-22,0,1,7,very_long,4,0.0,11.0,0.0,0.0
2026-05-22,0,1,7,zero,1,0.0,36.0,0.0,0.0
2026-05-22,0,1,8,long,1,0.0,12.0,0.0,0.0
2026-05-22,0,1,8,very_long,5,0.0,8.0,0.0,0.0
